id,form_number,title,current_category,current_status,target_area,confidence,reason
8f126b43-b5c7-4ab6-a1be-d7f85752e439,Flagler/flagler-Dating-Violence-Injunction-Packet,Petition for Injunction for Protection Against Dating Violence,county_local,published,filing,high,filing title signal: petition
60cd75ca-bba7-42f9-8c74-737051a2f4da,Flagler/flagler-ExpungeSealPacket2,Flagler County - flagler-ExpungeSealPacket2.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
3ed8d964-c2fd-4cf9-b01c-4431eecaf5b7,Flagler/flagler-Motion,Motion,county_local,published,filing,high,filing title signal: motion
c673f0c0-ed95-4d79-b991-6bdc5fd40ab7,Flagler/flagler-Motion-to-Modify-or-Dissolve-Temporary-Injunction,Motion to Modify or Dissolve Temporary Injunction (11/15),county_local,published,filing,high,filing title signal: motion
964cf412-516c-4e81-957a-6e5d227be75a,Flagler/flagler-Request-Payments-to-SDU-1,Flagler County - flagler-Request-Payments-to-SDU-1.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
a42a7c34-28ca-4d77-8283-a68d716055e3,Franklin/franklin-Civil-Cover-Sheet-Instructions,Franklin County - franklin-Civil-Cover-Sheet-Instructions.pdf,county_local,published,filing,low,weak filing signal: instruction
b43e2fe9-0218-41a8-9702-d0a0df438f37,Franklin/franklin-Final-Disposition-Form-Instructions-1,Final Disposition Form (Form 1.998) with Instructions,county_local,published,filing,low,weak filing signal: instruction
69788a90-c7fe-4f38-8b53-bad7c4fd5e08,Franklin/franklin-FORM-J-INITIAL-GUARDSHIP-PLAN,Initial Guardianship Plan (Form J),county_local,published,filing,high,filing title signal: guardian
605715e9-149b-40e9-822e-a6d98dc1932f,Franklin/franklin-FRANKLIN-GUIDE-FOR-APPLYING-TO-BE-A-GDN-ADVOCATE,Franklin County - franklin-FRANKLIN-GUIDE-FOR-APPLYING-TO-BE-A-GDN-ADVOCATE.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
110eb428-6c18-4056-93af-e29c7a04053a,Franklin/franklin-Putative_Father_Claim_of_Paternity-ADA,FLORIDA PUTATIVE FATHER REGISTRY CLAIM OF PATERNITY,county_local,published,filing,high,filing title signal: claim of
720f763c-a4e8-48ab-a188-76f39e0c4ba9,Gadsden/gadsden-expstatrpt,Gadsden County - expstatrpt.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
a82c3241-0c75-4ce8-a662-faf6c8e7a511,Gadsden/gadsden-FLAP_20announcement,Gadsden County - FLAP%20announcement.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
9636bac5-1713-42d5-af85-ae41e98c6f4f,Gadsden/gadsden-FLAP_20announcement2,Gadsden County - FLAP%20announcement2.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
f22e06f5-c17f-448e-8783-ec1a11d8be5a,Gadsden/gadsden-INJUNCTION_20FOR_20PROTECTION_20OF_20MINOR,Gadsden County - INJUNCTION%20FOR%20PROTECTION%20OF%20MINOR.pdf,county_local,rejected,filing,high,filing title signal: injunction
9746d783-2415-4418-8755-eaadf10639df,Gadsden/gadsden-Probate_Clinic,Gadsden County - Probate_Clinic.pdf,county_local,rejected,filing,high,filing title signal: probate
7ec09fcf-c78c-4707-a5a2-f4f8230eb4ad,Gadsden/gadsden-Second_20Judicial_20Circuit_20Reports_20Data_20Breach_20of_20Gadsden_20County_20Court_20Records,Gadsden County - Second%20Judicial%20Circuit%20Reports%20Data%20Breach%20of%20Gadsden%20County%20Court%20Records.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
372f6587-5919-487b-8f5d-130e01e15373,Gadsden/gadsden-Traffic_20Citations,Gadsden County - Traffic%20Citations.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
6372bf88-e41b-4c2c-8ce4-144bedad1863,Gilchrist/gilchrist-Motion-to-Terminate-Child-Support,Motion to Terminate Child Support,county_local,published,filing,high,filing title signal: motion
4a3338c0-677d-4d12-bfe5-423af5f3018f,guardian_advocacy_13th,Guardian Advocacy 13Th,guardianship,review,filing,high,filing title signal: guardian
6823783e-f5fe-4451-93fd-e4ce5db949bf,guardian_advocacy_forms,Guardian Advocacy Forms,guardianship,review,filing,high,filing title signal: guardian
be9a5058-fd41-4ffb-a91d-a0bf391b30dc,Gulf/gulf-animal-control-appeal-1,Notice of Appeal - Animal Control (Gulf County),county_local,published,filing,high,filing title signal: notice of
372812d7-d3f1-4d81-8415-b8984a3ab057,Gulf/gulf-application-for-criminal-indigent-status-3-1,Application for Criminal Indigent Status,county_local,published,filing,low,weak filing signal: application
7d41dfcb-2aa1-43a7-b928-1d8727e86db8,Gulf/gulf-dr485wi_ADA,VALUE ADJUSTMENT BOARD WITHDRAWAL OF PETITION,county_local,published,filing,high,filing title signal: petition
937c2c50-5f4b-4870-92ad-754bfced4640,Gulf/gulf-registration-agreement-to-view-records-online_ada,Gulf County - gulf-registration-agreement-to-view-records-online_ada.pdf,county_local,published,filing,low,weak filing signal: agreement
4a503820-1645-4b37-813b-14aa9635b619,Hamilton/hamilton-allhow-tos4users,Hamilton County - allhow-tos4users.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
df2a6c46-165e-4e8a-83cd-a171f907beae,Hamilton/hamilton-DRuserguide,Hamilton County - DRuserguide.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
ad66ab55-0968-44b5-b5d8-a441cb32adee,Hamilton/hamilton-userguide,Hamilton County - userguide.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
3006a5cf-7538-48ad-9157-c9a23d24e393,Hardee/hardee-12.980f-Petition-for-Repeat-Violence-2024_ADA,Petition for Injunction for Protection Against Repeat Violence,county_local,published,filing,high,filing title signal: petition
7ca6c63b-1472-430f-ac1d-24cca71dca3e,Hardee/hardee-12.980n-Petition-for-Protection-Against-Dating-Violence-2024,Petition for Injunction for Protection Against Dating Violence,county_local,published,filing,high,filing title signal: petition
b726ed47-e525-44fb-b87b-f08b14ccbb1d,Hardee/hardee-12.980q-Petition-for-Injunction-for-Sexual-Violence-2024,Petition for Injunction for Protection Against Sexual Violence,county_local,published,filing,high,filing title signal: petition
4226aa2d-71c0-45b0-9d02-b1406981f59f,Hardee/hardee-12.980t-Petition-for-Injunction-for-Stalking-Violence-2024,Petition for Injunction against Stalking 12.980(t),county_local,published,filing,high,filing title signal: petition
6611e330-48ca-4c3d-900c-1c438ee19d14,Hardee/hardee-Baker-Act_tagged,Petition and Affidavit Seeking Ex Parte Order Requiring Involuntary Examination - Baker Act,county_local,published,filing,high,filing title signal: petition
1d656940-7eec-4320-b62d-4dd511f18459,Hardee/hardee-Civil-Indigent-Application_ada,Application for Determination of Civil Indigent Status,county_local,published,filing,high,filing title signal: termination of
807b1ed6-99d0-4fb4-a4c9-3f2773d69f75,Hardee/hardee-Civil-Indigent-Application-Juvenile_ADA,Application for Determination of Civil Indigent Status (Dependency and Termination of Parental Rights Cases),county_local,published,filing,high,filing title signal: termination of
14ca7858-f3cd-446b-a0f7-8e649e20c8db,Hardee/hardee-Criminal-Indigent-Application_ADA,Criminal Indigent Application,county_local,published,filing,low,weak filing signal: application
10e8ce56-5e7b-4c40-b195-cede997691cb,Hardee/hardee-DH_1964_Putative_Father_Update_Claim_App_interactive_tagged,Florida Putative Father Registry Update to Claim of Paternity,county_local,published,filing,high,filing title signal: claim of
760c85f6-bbf9-45f1-84d4-4328fb408717,Hardee/hardee-DH_1965_Putative_Father_Claim_of_Paternity_App_interactive_tagged,Claim of Paternity Form DH-1965,county_local,published,filing,high,filing title signal: claim of
13ef3bfa-abc8-41c7-b4e1-f81fcced97ee,Hardee/hardee-DH150-771-Putative-Father-Brochure_ada,Putative Father Registry Information Brochure,clerk_administrative,review,clerk_admin,high,title junk pattern: brochure
b18570cc-515e-488c-ba70-f8097a10a05d,Hardee/hardee-Form-12.980a-DVI-Petition-2024,Petition for Injunction against Domestic Violence 12.980(a),county_local,rejected,filing,high,filing title signal: petition
9dea2e38-5c82-4505-a68f-a1b963776202,Hardee/hardee-INFORMATION-SHEET-FOR-INJUNCTIONS-tagged,Information Sheet for Injunctions,county_local,published,filing,high,filing title signal: injunction
91bc7490-fde6-4cf3-a9bd-7f982b5eb7d0,Hardee/hardee-MarchMan-Act2020_tagged,Petition and Affidavit for Involuntary Assessment and Stabilization,clerk_administrative,review,clerk_admin,high,title junk pattern: assessment
0709774d-0f15-4123-a144-ac3e5d17436e,Hardee/hardee-Microsoft-Word-2012-6-1-DH-1963-Putative-Father-registry-Claim-of-Paternity-Search-Application-07-12.doc,Application for Search form DH-1963,county_local,published,filing,low,weak filing signal: application
e5de6293-a322-4c11-8017-f501dc343cf2,Hardee/hardee-Notice-of-Voluntary-Dismissal-Injunction-927,Notice of Voluntary Dismissal,county_local,published,filing,high,filing title signal: notice of
3819c10e-39fa-4733-9288-75c8cfcf300f,Hardee/hardee-Petition-for-Dismissal-of-Injuction-for-Protection_ADA,Petition for Dismissal of Injunction for Protection,county_local,published,filing,high,filing title signal: petition
13bb4d6b-993d-4bf8-8e17-7f503654b440,Hendry/hendry-School-Election-Affidavit-1,Hendry County - hendry-School-Election-Affidavit-1.pdf,county_local,published,filing,high,filing title signal: affidavit
eb2f3c58-95a0-41b6-955b-8d993618567a,Hernando/hernando-2.603_Notice_of_Change_of_Mailing_Address_or_Designated_E-Mail_Address,Notice of Change of Mailing Address or Designated E-Mail Address,county_local,published,filing,high,filing title signal: notice of
4f8445af-cef4-42b6-9a84-75401bff6f06,Hernando/hernando-2026_20-_202025_20Holiday_20Schedule,Hernando County - hernando-2026%20-%202025%20Holiday%20Schedule.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
6f6d9aa8-b73b-4774-a3fa-a229845681cd,Hernando/hernando-INSTRUCTIONS_20AND_20COMPLAINT_20TO_20QUIET_20TITLE_20-_20FORGED_20DEED,Instructions and Complaint to Quiet Title (Forged Deed),county_local,published,filing,high,filing title signal: complaint
83afe881-8eba-4432-95f3-55451627e4df,Hernando/hernando-order-scheduling-case-for-pretrial,Hernando County - hernando-order-scheduling-case-for-pretrial.pdf,county_local,rejected,filing,low,weak filing signal: order\b
055f00a5-4a09-47db-81fb-3d0a202ed9ec,Hernando/hernando-org_chart,Hernando County - hernando-org_chart.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
af944754-cb17-4742-b003-0101ea5ca5c7,Highlands/highlands-ClerkSaleCalendar,Highlands County - highlands-ClerkSaleCalendar.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
27b22509-2e0c-4e4e-883e-63cba3163034,Hillsborough/883dce7352de55734c9436e79f20200731f302b8ce44428da8a3f90d09951c87,Hillsborough County - packet10.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
af698773-2bfc-4ed6-a0e4-b31db7224a4d,Hillsborough/a4db28e9fc5dfb1410b44e9e2d878d4007b47180381c755fe7bc5c7da22cb602,Petition for Superseding Child Support Order with Timesharing,county_local,published,filing,high,filing title signal: petition
1234f4fd-a215-428c-84b3-48a399d2db50,Hillsborough/aa38ccffe630167635525145e4e2ac92aa1576750bae0a049d639f39c6bd9d7c,Packet #6 - Motion (Blank Motion),county_local,published,filing,high,filing title signal: motion
1b96e172-ac6a-4764-8ee1-4912a69f63cb,Hillsborough/b9ee34721d104acce4d64bc4a75e59994b30d1c053526c1f388336f9ed38f65f,Packet #8 – Petition to Contest Driver’s License Suspension,county_local,published,filing,high,filing title signal: petition
5c55fc0c-a876-43f5-a4ed-f45ed04f6599,Hillsborough/c38a882bba58053f5b3fffe02b6ebbebf1a03eeded126ec93e6748975e6f924a,Answer to Supplemental Petition to Modify Child Support or Parenting Plan/Time-Sharing Schedule (Packet #4),county_local,published,filing,high,filing title signal: petition
092c16e7-38a3-40e1-939e-fc2e903d84d5,Hillsborough/ce8eb874acff350125ec78e797ab7f52d29a3257b56112f42620eb9799823c6f,Petition for Support and Timesharing Unconnected with Dissolution of Marriage (Packet #5),county_local,published,filing,high,filing title signal: petition
8b482935-b8b0-4236-94fd-f8c39f620d03,Hillsborough/d55e0370cb1eb280e70a2c5e3b8cca14e3105a450bfb7510b0317c4bcd853e6a,Motion to Contest Notice of Delinquency and Impending Judgment (Packet #9),county_local,published,filing,high,filing title signal: motion
5692109c-ff15-41b5-8bd0-7404106d7392,Hillsborough/d611ed96c82ad4bc5cca705e30a5b5e6a0f685f7dc6110463d51a6f7b17a2fef,Hillsborough County - Pro se Motion to Terminate Probation English.pdf,county_local,rejected,filing,high,filing title signal: motion
cac57a28-e7e6-4418-b845-3a800cf4a542,Hillsborough/d894584feab43bcebeff5b4ba6fd5179fe8bb45a1a6e0ffdcb48e38f285d1af5,Motion for Payment Credit (Packet #7),county_local,published,filing,high,filing title signal: motion
fbcbedba-23c0-4af7-b932-27bd20439b9a,Hillsborough/ddb0da4bba90b61ab8dcbcec6fa4428ffde2ee0018f6df5396ca0bad94508999,Hillsborough County - indigent application.pdf,county_local,rejected,filing,low,weak filing signal: application
56bb5c63-42f3-4784-b7eb-1dd70ba9cde0,Hillsborough/e90af30014a75742984e51e38819681be785172c6ed6ff8d7924ba78676cc725,Motion for Income Withholding Order (IWO) (Packet #43),county_local,published,filing,high,filing title signal: motion
91010187-1984-4f2b-bafb-48fd0eca6292,Hillsborough/ed24458946be7032056ebe56a7b2ec93967006f59bc0157508dd62225db961d6,Petition for Superseding Child Support Order Without Timesharing (Packet #40),county_local,published,filing,high,filing title signal: petition
c2818fc9-a0ad-43d3-b626-0cfd5a1d23a6,Hillsborough/Hillsborough-indigent_application,Application for Determination of Civil Indigent Status,county_local,published,filing,high,filing title signal: termination of
3f4b5e21-6498-4549-a075-17fb75ad1b16,Hillsborough/Hillsborough-Pro_se_Motion_to_Terminate_Probation_English,Pro se Motion to Modify or Terminate Probation or Community Control,county_local,published,filing,high,filing title signal: motion
ab73dd8f-256d-41c8-b27e-6190958ce639,Jackson/Jackson-Admin-Order-2024-00-01-Civil-Case-Management,Jackson County - Eviction Packet 3-Day (Non-Payment of Rent),county_local,rejected,filing,high,filing title signal: eviction
83f001d5-3fef-49e2-a1a7-c657e4ff19e1,Jackson/Jackson-Answer-Residential-Eviction,Answer to Complaint for Eviction (Residential),county_local,published,filing,high,filing title signal: complaint
e573a98d-86cd-4834-b0bc-9ddc17707194,Jackson/Jackson-CERTIFICATE-OF-MAILING-EVICTION,Certificate of Mailing (Eviction),county_local,published,filing,high,filing title signal: eviction
0702aec6-a1c2-47be-a68d-c3be6f68dfa9,Jackson/Jackson-EVICTION-PACKET-3-DAY-NP-RENT,Jackson County Eviction Packet - 3 Day Notice (Non-Payment of Rent),county_local,published,filing,high,filing title signal: eviction
8d647b73-392e-4f12-8f2c-17af00c5b36f,Jackson/Jackson-EVICTION-PACKET-7-DAY-CURE,Eviction Packet - 7 Day Notice to Cure (Noncompliance Other Than Failure to Pay Rent),county_local,published,filing,high,filing title signal: eviction
a41d114b-97ab-4ea2-87fc-556edca4b566,Jackson/Jackson-EVICTION-PACKET-7-DAY-NO-CURE,Jackson County - Eviction Packet 7-Day No Cure,county_local,published,filing,high,filing title signal: eviction
302becf8-6b51-4809-9f60-726ba6946b08,Jackson/Jackson-EVICTION-SUMMONS,Eviction Summons - Residential,county_local,published,filing,high,filing title signal: summons
ad267969-2c57-4a48-a206-a2a8039dd14f,Jackson/Jackson-Form-2.601-Request-to-be-Excused-from-E-mail-Service,Jackson County - Request Excused from Email Service,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
c94f0e2c-c43c-44a1-8ec4-ec0c32c896cf,Jefferson/jefferson-Affidavit-of-Defense,Jefferson County - Affidavit-of-Defense.pdf,county_local,published,filing,high,filing title signal: affidavit
0765e2e2-76f8-4133-a8d4-2012d0458f49,Jefferson/jefferson-Driver-Improvement-Course-Affidavit,Jefferson County - Driver-Improvement-Course-Affidavit.pdf,county_local,published,filing,high,filing title signal: affidavit
375c2733-52bc-4469-ad44-262d970653a4,Jefferson/jefferson-General-Motion-Form,Jefferson County - General-Motion-Form.pdf,county_local,published,filing,high,filing title signal: motion
2e7b58f0-53c3-4d10-928d-d8015f2b71b5,Jefferson/jefferson-Guilty-Plea-30-Over,Plea to Infraction Upon Mandatory Appearance,county_local,published,filing,low,weak filing signal: appearance
9c33606b-2d77-4e97-82ba-d32f8ee5d1e8,Jefferson/jefferson-Motion-to-Abate-Child-Support,Jefferson County - Motion-to-Abate-Child-Support.pdf,county_local,published,filing,high,filing title signal: motion
c3391ac1-6fa5-4f42-ac0a-a3aabfe94007,Jefferson/jefferson-Motion-to-Contest-Drivers-License-Suspension,Pro Se Petition to Contest Driver's License Suspension (Jefferson County),county_local,published,filing,high,filing title signal: petition
253ce753-3f99-43b8-9287-b07d351d595b,Jefferson/jefferson-Notice-of-Hearing,Jefferson County - Notice-of-Hearing.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
7cfef21d-a44b-4bb8-a68c-4d79e50fd2d5,Jefferson/jefferson-Request-for-Hearing,Jefferson County - Request-for-Hearing.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
f809d0f1-d3d9-4527-b3e0-b3ffe8da9621,Lake/lake-982a,Petition for Change of Name (Adult) - Florida Supreme Court Approved Family Law Form 12.982(a),county_local,published,filing,high,filing title signal: petition
b0c363aa-32c7-4035-b788-01a8b3a4ecf4,Lake/lake-983a,PETITION TO DETERMINE PATERNITY AND FOR RELATED RELIEF,county_local,published,filing,high,filing title signal: petition
cdfc9875-550f-4af5-a4a0-80ea37d182cf,Lake/lake-SmallClaimsPacket,"Small Claims Packet and Statement of Claim (Lake County, Florida)",county_local,published,filing,high,filing title signal: small claims
5fa12a59-7f6a-476f-9655-5b05d4cd883b,Lee/b06b97976e35a09ff3219d743520afcae49994b5a87687f564fafd48e702ed78,PETITION TO DETERMINE INCAPACITY,county_local,published,filing,high,filing title signal: petition
807ff776-4704-4cca-a8be-a7ec5173063d,Lee/d651d60365abdcf52e3e99a4eec9b37bd2143fd7b2d80193116a3b4521b6df66,Petition for Appointment of Guardian Advocate of the Person,county_local,published,filing,high,filing title signal: petition
cf874220-e7ec-4c0e-8ed4-db8ce4557ef9,Lee/fd1ce0acdf76d53329f49d1fcc6524b5c4fc22f7a1fe43cd815b28681e76aa15,Lee County - Bld_Notice_of_Commencement_20240104_final.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
b487c6bb-59ad-4de1-a802-64899e6e0866,Lee/Lee-Bld_Notice_of_Commencement_20240104_final,Notice of Commencement (Lee County - City of Bonita Springs),county_local,published,filing,high,filing title signal: notice of
621b9cb4-d7aa-416f-a14a-0bb14a5929a8,Lee/lee-Civil-Indigency-Application-Supreme-Court-1,Application for Determination of Civil Indigent Status,county_local,published,filing,high,filing title signal: termination of
f634181c-8c54-4385-8b1f-6290fb024991,Lee/Lee-Civil-Indigency-Application-Supreme-Court-1,Application for Determination of Civil Indigent Status,county_local,published,filing,high,filing title signal: termination of
1b2dd529-fdff-4de3-a2f6-335c0913eafc,Leon/leon-marriageweb,Leon County - marriageweb.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
4e22bab8-8213-4d61-a799-379f0d032de6,Liberty/liberty-2023governmentinthesunshinemanual,Liberty County - liberty-2023governmentinthesunshinemanual.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
90ffe5d2-f6d5-44c6-9ecc-8290561f140f,Manatee/manatee-cfassignmentofcashbond-1,Assignment of Cash Bond,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
c0f648df-c120-4a67-926b-725bb283ff8e,Manatee/manatee-change-of-address-1,Change of Address,clerk_administrative,review,clerk_admin,low,soft admin pattern: change of address
27bd1fd2-c85c-441d-be78-8d4d317fc633,Manatee/manatee-change-of-address-10-07-2015-1,Change of Address (Manatee County),clerk_administrative,review,clerk_admin,low,soft admin pattern: change of address
c0b33845-85e5-41d0-9dcd-aa3e042fbbea,Manatee/manatee-change-of-name-1,Change of Name,county_local,published,filing,low,weak filing signal: order\b
cb6e8793-4f1d-419f-800c-bf504d28d7d8,Manatee/manatee-creditcardauthorization-1,Manatee County - creditcardauthorization-1.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
163990c7-204d-4fbd-96d0-fcb7cb2b9028,Manatee/manatee-escrow-set-up-sheet-10-14-2015-1,APPLICATION AND AUTHORIZATION FOR DEPOSITORY ACCOUNT,county_local,published,filing,low,weak filing signal: application
901f34fa-5826-4119-8aba-853b1611f313,Manatee/manatee-vab-reschedule-request-2016,Value Adjustment Board Good Cause Reschedule Request,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
676c1b8b-4795-4e3a-81c7-d821add0d53d,Marion/marion-Handbook-with-Community-Resource-List,Handbook with Community Resource List,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
1804111a-ece3-4ec3-9555-598a9210fceb,Marion/marion-Injunction-for-Protection-Vulnerable-Adult-Brochure_ada,Injunction for Protection: Vulnerable Adult Brochure,clerk_administrative,review,clerk_admin,high,title junk pattern: brochure
b8ad7bb5-b609-4849-8292-a50bdd9caaf7,Marion/marion-Orden-de-Proteccion-Adulto-Vulnerable-brochure_ada,Orden de Proteccion: Adulto Vulnerable Brochure,clerk_administrative,review,clerk_admin,high,title junk pattern: brochure
1b7a1f67-3c90-4a2b-b40d-36f1119b954d,Marion/marion-RPO-Informational-Brochure-1_ada,Risk Protection Informational Brochure,clerk_administrative,review,clerk_admin,high,title junk pattern: brochure
3cd575e7-1734-45e6-a08a-4ff5c78e1103,Miami-Dade/005-Web,Cover Sheet for Family Court Cases,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
1ea962e9-b7eb-4882-bb38-163ee861d7e8,Miami-Dade/007-Web,Subpoena for Deposition,county_local,published,filing,high,filing title signal: subpoena
631b02c1-e418-4a26-9531-174c0a7b0f41,Miami-Dade/023-Web,Affidavit in support of Petition to Expunge,county_local,published,filing,high,filing title signal: petition
e9f4b15c-3c10-4a5b-a63f-d6a5b8b0a447,Miami-Dade/024-Web,Petition to Expunge,county_local,published,filing,high,filing title signal: petition
8232d1a6-b680-465f-894d-a869632af79c,Miami-Dade/033-Web,Subpoena for Trial (a) for Issuance by Clerk,county_local,published,filing,high,filing title signal: subpoena
b354dcb1-51d8-469f-a301-5fb88911a196,Miami-Dade/036-Web,Subpoena Duces Tecum for Deposition,county_local,published,filing,high,filing title signal: subpoena
5ddad841-d184-4698-a182-95765586f51f,Miami-Dade/037-Web,Final Disposition,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
a5996340-7bd0-4bf1-8201-650f845c6898,Miami-Dade/058-Web,Statement of Claim (Co-Maker),county_local,published,filing,high,filing title signal: statement of claim
6990ed2f-b6d0-49fa-95b3-d269bca58d6f,Miami-Dade/070-Web,Civil Action Summons (B) Form for Personal Service on a Natural Person,county_local,published,filing,high,filing title signal: summons
487b695f-106c-4c4a-8554-42191024c5e3,Miami-Dade/084-Web,Final Judgment in Replevin (a) Judgment in Favor of Plaintiff when Plaintiff Has Possession,county_local,published,filing,high,filing title signal: judgment
d1ed01c2-f6b5-433f-9d11-a960fec68a28,Miami-Dade/096-Web,Civil Cover Sheet,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
aa177729-c6b7-4333-9050-4ec7ea8dfc58,Miami-Dade/118-Web,Order for Issuance of Writ of Replevin,county_local,published,filing,high,filing title signal: writ
75d239d0-6cc0-46b3-8855-96c0a70609a3,Miami-Dade/136-Web,Order for Issuance of Writ of Replevin on Show Cause Hearing,county_local,published,filing,high,filing title signal: writ
72074f13-72e4-4867-9172-0cf8404d3bf1,Miami-Dade/139-Web,Subpoena Duces Tecum without Deposition,county_local,published,filing,high,filing title signal: subpoena
9e0f633f-6d97-41f8-9f2d-b38b73a5f1dd,Miami-Dade/141-Web-Creole,Residential Eviction Summons (Creole),county_local,published,filing,high,filing title signal: summons
329c67d2-a1ac-41d5-a9f7-e023d314d140,Miami-Dade/141-Web-English,Residential Eviction Summons (English),county_local,published,filing,high,filing title signal: summons
2d0721f5-f722-40b4-968f-e6859bb9d54e,Miami-Dade/141-Web-French,Residential Eviction Summons (French),county_local,published,filing,high,filing title signal: summons
e5e3a2bc-d97c-4347-9399-4ff2ea7ad59e,Miami-Dade/141-Web-Spanish,Residential Eviction Summons (Spanish),county_local,published,filing,high,filing title signal: summons
2bceca9e-ea1a-4eaa-8bb7-d6b3382729fc,Miami-Dade/147-Web,Summons 5 Days Corporate Service (Summary Procedure Pursuant to F.S. 51.011),county_local,published,filing,high,filing title signal: summons
4076ff36-f89b-4c3c-a0a0-1b82be8030f2,Miami-Dade/150-Web,Plaintiff Statement,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
ae191e2b-0c4c-4eb8-b461-626056ec2879,Miami-Dade/160-Web,Affidavit of Corroborating Witness,county_local,published,filing,high,filing title signal: affidavit
33fca22b-33c9-4e68-9f10-9c2e5f5d726d,Miami-Dade/173-Web,Complaint for Replevin,county_local,published,filing,high,filing title signal: complaint
ff1f707a-9431-4d9c-82c3-0704560726a9,Miami-Dade/175-Web,Statement of Claim (Work Done and Materials Furnished),county_local,published,filing,high,filing title signal: statement of claim
3885a063-c028-460a-bff8-899b5708b235,Miami-Dade/208-Web,Subpoena Duces Tecum for Trial,county_local,published,filing,high,filing title signal: subpoena
9ff55944-c0b4-408d-b09d-b41225a9febe,Miami-Dade/216-Web,Execution,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
45f85cbd-12df-4299-a0aa-4d1e49c68def,Miami-Dade/256-Web,Plea of Not Guilty and Request for Hearing,county_local,published,filing,low,weak filing signal: request for
05a02398-c030-4a36-a358-fcad9bca62c4,Miami-Dade/278-Web,Plea of Guilty / No Contest and No Request for Hearing,county_local,published,filing,low,weak filing signal: request for
cb929d80-91ab-42d2-adc3-a64d70392151,Miami-Dade/314-Web,Summons 20 Day Corporate Service,county_local,published,filing,high,filing title signal: summons
b7c7284d-f475-4d42-af49-1cf74e068489,Miami-Dade/410-Web,Petition to Seal,county_local,published,filing,high,filing title signal: petition
ccd238d9-cdbf-4cc3-9db9-6a0ad54dcbc9,Miami-Dade/414-Web,Affidavit in support of Petition to Seal,county_local,published,filing,high,filing title signal: petition
6ae70b53-3eb2-46ad-9817-6281341e9c9f,Miami-Dade/430-Web,Bond,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
c2a3c239-4fff-42ed-8a62-0bdd4ae46382,Miami-Dade/464-Web,Attorney of Record Change of Address Form,clerk_administrative,review,clerk_admin,low,soft admin pattern: change of address
44650b5a-241d-4d28-ae6f-a0dd6d71abda,Miami-Dade/467-Web,Florida Contraband Forfeiture Act Cash Bond Receipt,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
5949a9f7-47a2-4650-bcd2-45804cb5ea4f,Miami-Dade/480-Web,Application For Determination of Civil Indigent Status,county_local,published,filing,high,filing title signal: termination of
77fc1824-3eef-4ad0-8d67-c1650c1360a3,Miami-Dade/494-Web,Traffic Mailer,county_local,published,filing,low,weak filing signal: instruction
aae60952-d136-44f3-927d-810e63e6f02a,Miami-Dade/543-Web,Statement of Claim (Towed and /or Stored Vehicles),county_local,published,filing,high,filing title signal: statement of claim
1c872ba8-c829-48c3-8b19-42fcc37cb7a1,Miami-Dade/567-Web,Summons (Personal Service on a Natural Person – Unlawful Detainer),county_local,published,filing,high,filing title signal: summons
b433a785-c3f8-4732-97f4-86a9c048a1a8,Miami-Dade/576-Web,Statement of Claim (Third Party-Bad Checks),county_local,published,filing,high,filing title signal: statement of claim
854691bd-cf96-454b-af75-cb0a824794af,Miami-Dade/577-web,Payment Plan Agreement Request,county_local,published,filing,high,filing title signal: payment plan
